"Method","E_const","DP_const","R_const","Threads","Attempt","Image","Time"
seam-carving-omp-opt,500,5000,100,32,0,1920x1200.png, 0.851208 s
seam-carving-omp-opt,500,5000,100,32,0,1024x768.png, 0.475411 s
seam-carving-omp-opt,500,5000,100,32,0,3840x2160.png, 3.017869 s
seam-carving-omp-opt,500,5000,100,32,0,test.png, 0.292621 s
seam-carving-omp-opt,500,5000,500,32,0,valve.png, 0.282610 s
seam-carving-omp-opt,500,5000,500,32,0,720x480.png, 0.340020 s
seam-carving-omp-opt,500,5000,500,32,0,7680x4320.png, 11.950499 s
seam-carving-omp-opt,500,5000,500,32,0,1920x1200.png, 1.168481 s
seam-carving-omp-opt,500,5000,500,32,0,1024x768.png, 0.728934 s
seam-carving-omp-opt,500,5000,500,32,0,3840x2160.png, 4.225548 s
seam-carving-omp-opt,500,5000,500,32,0,test.png, 0.268287 s
seam-carving-omp-opt,500,5000,1000,32,0,valve.png, 0.275077 s
seam-carving-omp-opt,500,5000,1000,32,0,720x480.png, 0.338872 s
seam-carving-omp-opt,500,5000,1000,32,0,7680x4320.png, 14.051348 s
seam-carving-omp-opt,500,5000,1000,32,0,1920x1200.png, 1.252533 s
seam-carving-omp-opt,500,5000,1000,32,0,1024x768.png, 0.723833 s
seam-carving-omp-opt,500,5000,1000,32,0,3840x2160.png, 5.697926 s
seam-carving-omp-opt,500,5000,1000,32,0,test.png, 0.258107 s
seam-carving-omp-opt,500,5000,5000,32,0,valve.png, 0.283426 s
seam-carving-omp-opt,500,5000,5000,32,0,720x480.png, 0.340923 s
seam-carving-omp-opt,500,5000,5000,32,0,7680x4320.png, 26.183362 s
seam-carving-omp-opt,500,5000,5000,32,0,1920x1200.png, 1.237093 s
seam-carving-omp-opt,500,5000,5000,32,0,1024x768.png, 0.719687 s
seam-carving-omp-opt,500,5000,5000,32,0,3840x2160.png, 8.486153 s
seam-carving-omp-opt,500,5000,5000,32,0,test.png, 0.245573 s
seam-carving-omp-opt,1000,100,100,32,0,valve.png, 0.350321 s
seam-carving-omp-opt,1000,100,100,32,0,720x480.png, 0.409455 s
seam-carving-omp-opt,1000,100,100,32,0,7680x4320.png, 9.919292 s
seam-carving-omp-opt,1000,100,100,32,0,1920x1200.png, 1.210365 s
seam-carving-omp-opt,1000,100,100,32,0,1024x768.png, 0.644869 s
seam-carving-omp-opt,1000,100,100,32,0,3840x2160.png, 3.163895 s
seam-carving-omp-opt,1000,100,100,32,0,test.png, 0.309849 s
seam-carving-omp-opt,1000,100,500,32,0,valve.png, 0.485430 s
seam-carving-omp-opt,1000,100,500,32,0,720x480.png, 0.549615 s
seam-carving-omp-opt,1000,100,500,32,0,7680x4320.png, 11.051151 s
seam-carving-omp-opt,1000,100,500,32,0,1920x1200.png, 1.527008 s
seam-carving-omp-opt,1000,100,500,32,0,1024x768.png, 0.989125 s
seam-carving-omp-opt,1000,100,500,32,0,3840x2160.png, 4.246894 s
seam-carving-omp-opt,1000,100,500,32,0,test.png, 0.427830 s
seam-carving-omp-opt,1000,100,1000,32,0,valve.png, 0.472066 s
seam-carving-omp-opt,1000,100,1000,32,0,720x480.png, 0.554242 s
seam-carving-omp-opt,1000,100,1000,32,0,7680x4320.png, 12.833129 s
seam-carving-omp-opt,1000,100,1000,32,0,1920x1200.png, 1.666685 s
seam-carving-omp-opt,1000,100,1000,32,0,1024x768.png, 1.005474 s
seam-carving-omp-opt,1000,100,1000,32,0,3840x2160.png, 5.529008 s
seam-carving-omp-opt,1000,100,1000,32,0,test.png, 0.428958 s
seam-carving-omp-opt,1000,100,5000,32,0,valve.png, 0.480781 s
seam-carving-omp-opt,1000,100,5000,32,0,720x480.png, 0.540734 s
seam-carving-omp-opt,1000,100,5000,32,0,7680x4320.png, 22.993791 s
seam-carving-omp-opt,1000,100,5000,32,0,1920x1200.png, 1.645898 s
seam-carving-omp-opt,1000,100,5000,32,0,1024x768.png, 0.987256 s
seam-carving-omp-opt,1000,100,5000,32,0,3840x2160.png, 8.041144 s
seam-carving-omp-opt,1000,100,5000,32,0,test.png, 0.429205 s
seam-carving-omp-opt,1000,500,100,32,0,valve.png, 0.298957 s
seam-carving-omp-opt,1000,500,100,32,0,720x480.png, 0.332888 s
seam-carving-omp-opt,1000,500,100,32,0,7680x4320.png, 9.838612 s
seam-carving-omp-opt,1000,500,100,32,0,1920x1200.png, 0.778294 s
seam-carving-omp-opt,1000,500,100,32,0,1024x768.png, 0.487249 s
seam-carving-omp-opt,1000,500,100,32,0,3840x2160.png, 2.795764 s
seam-carving-omp-opt,1000,500,100,32,0,test.png, 0.289837 s
seam-carving-omp-opt,1000,500,500,32,0,valve.png, 0.284800 s
seam-carving-omp-opt,1000,500,500,32,0,720x480.png, 0.346110 s
seam-carving-omp-opt,1000,500,500,32,0,7680x4320.png, 11.010907 s
seam-carving-omp-opt,1000,500,500,32,0,1920x1200.png, 1.051673 s
seam-carving-omp-opt,1000,500,500,32,0,1024x768.png, 0.744323 s
seam-carving-omp-opt,1000,500,500,32,0,3840x2160.png, 3.915948 s
seam-carving-omp-opt,1000,500,500,32,0,test.png, 0.258147 s
seam-carving-omp-opt,1000,500,1000,32,0,valve.png, 0.284875 s
seam-carving-omp-opt,1000,500,1000,32,0,720x480.png, 0.342984 s
seam-carving-omp-opt,1000,500,1000,32,0,7680x4320.png, 12.496608 s
seam-carving-omp-opt,1000,500,1000,32,0,1920x1200.png, 1.284445 s
seam-carving-omp-opt,1000,500,1000,32,0,1024x768.png, 0.747595 s
seam-carving-omp-opt,1000,500,1000,32,0,3840x2160.png, 5.293086 s
seam-carving-omp-opt,1000,500,1000,32,0,test.png, 0.255525 s
seam-carving-omp-opt,1000,500,5000,32,0,valve.png, 0.274969 s
seam-carving-omp-opt,1000,500,5000,32,0,720x480.png, 0.335558 s
seam-carving-omp-opt,1000,500,5000,32,0,7680x4320.png, 22.749406 s
seam-carving-omp-opt,1000,500,5000,32,0,1920x1200.png, 1.271879 s
seam-carving-omp-opt,1000,500,5000,32,0,1024x768.png, 0.737086 s
seam-carving-omp-opt,1000,500,5000,32,0,3840x2160.png, 7.910783 s
seam-carving-omp-opt,1000,500,5000,32,0,test.png, 0.259851 s
seam-carving-omp-opt,1000,1000,100,32,0,valve.png, 0.292236 s
seam-carving-omp-opt,1000,1000,100,32,0,720x480.png, 0.334916 s
seam-carving-omp-opt,1000,1000,100,32,0,7680x4320.png, 9.268491 s
seam-carving-omp-opt,1000,1000,100,32,0,1920x1200.png, 0.844253 s
seam-carving-omp-opt,1000,1000,100,32,0,1024x768.png, 0.476208 s
seam-carving-omp-opt,1000,1000,100,32,0,3840x2160.png, 2.505164 s
seam-carving-omp-opt,1000,1000,100,32,0,test.png, 0.289694 s
seam-carving-omp-opt,1000,1000,500,32,0,valve.png, 0.288289 s
seam-carving-omp-opt,1000,1000,500,32,0,720x480.png, 0.339965 s
seam-carving-omp-opt,1000,1000,500,32,0,7680x4320.png, 10.436545 s
seam-carving-omp-opt,1000,1000,500,32,0,1920x1200.png, 1.170610 s
seam-carving-omp-opt,1000,1000,500,32,0,1024x768.png, 0.710705 s
seam-carving-omp-opt,1000,1000,500,32,0,3840x2160.png, 3.765809 s
seam-carving-omp-opt,1000,1000,500,32,0,test.png, 0.248433 s
seam-carving-omp-opt,1000,1000,1000,32,0,valve.png, 0.276330 s
seam-carving-omp-opt,1000,1000,1000,32,0,720x480.png, 0.334510 s
seam-carving-omp-opt,1000,1000,1000,32,0,7680x4320.png, 12.488887 s
seam-carving-omp-opt,1000,1000,1000,32,0,1920x1200.png, 1.255914 s
seam-carving-omp-opt,1000,1000,1000,32,0,1024x768.png, 0.714556 s
seam-carving-omp-opt,1000,1000,1000,32,0,3840x2160.png, 5.148031 s
seam-carving-omp-opt,1000,1000,1000,32,0,test.png, 0.250115 s
seam-carving-omp-opt,1000,1000,5000,32,0,valve.png, 0.285309 s
seam-carving-omp-opt,1000,1000,5000,32,0,720x480.png, 0.346919 s
seam-carving-omp-opt,1000,1000,5000,32,0,7680x4320.png, 24.034159 s
seam-carving-omp-opt,1000,1000,5000,32,0,1920x1200.png, 1.253266 s
seam-carving-omp-opt,1000,1000,5000,32,0,1024x768.png, 0.740235 s
seam-carving-omp-opt,1000,1000,5000,32,0,3840x2160.png, 7.761740 s
seam-carving-omp-opt,1000,1000,5000,32,0,test.png, 0.255077 s
seam-carving-omp-opt,1000,5000,100,32,0,valve.png, 0.302917 s
seam-carving-omp-opt,1000,5000,100,32,0,720x480.png, 0.334660 s
seam-carving-omp-opt,1000,5000,100,32,0,7680x4320.png, 10.963964 s
seam-carving-omp-opt,1000,5000,100,32,0,1920x1200.png, 0.855772 s
seam-carving-omp-opt,1000,5000,100,32,0,1024x768.png, 0.478708 s
seam-carving-omp-opt,1000,5000,100,32,0,3840x2160.png, 3.052513 s
seam-carving-omp-opt,1000,5000,100,32,0,test.png, 0.291098 s
seam-carving-omp-opt,1000,5000,500,32,0,valve.png, 0.280871 s
seam-carving-omp-opt,1000,5000,500,32,0,720x480.png, 0.343572 s
seam-carving-omp-opt,1000,5000,500,32,0,7680x4320.png, 11.988395 s
seam-carving-omp-opt,1000,5000,500,32,0,1920x1200.png, 1.173703 s
seam-carving-omp-opt,1000,5000,500,32,0,1024x768.png, 0.715224 s
seam-carving-omp-opt,1000,5000,500,32,0,3840x2160.png, 4.218432 s
seam-carving-omp-opt,1000,5000,500,32,0,test.png, 0.255221 s
seam-carving-omp-opt,1000,5000,1000,32,0,valve.png, 0.273198 s
seam-carving-omp-opt,1000,5000,1000,32,0,720x480.png, 0.341648 s
seam-carving-omp-opt,1000,5000,1000,32,0,7680x4320.png, 14.119941 s
seam-carving-omp-opt,1000,5000,1000,32,0,1920x1200.png, 1.245851 s
seam-carving-omp-opt,1000,5000,1000,32,0,1024x768.png, 0.731914 s
seam-carving-omp-opt,1000,5000,1000,32,0,3840x2160.png, 5.716387 s
seam-carving-omp-opt,1000,5000,1000,32,0,test.png, 0.256569 s
seam-carving-omp-opt,1000,5000,5000,32,0,valve.png, 0.272852 s
seam-carving-omp-opt,1000,5000,5000,32,0,720x480.png, 0.337211 s
seam-carving-omp-opt,1000,5000,5000,32,0,7680x4320.png, 26.163731 s
seam-carving-omp-opt,1000,5000,5000,32,0,1920x1200.png, 1.248359 s
seam-carving-omp-opt,1000,5000,5000,32,0,1024x768.png, 0.717945 s
seam-carving-omp-opt,1000,5000,5000,32,0,3840x2160.png, 8.469464 s
seam-carving-omp-opt,1000,5000,5000,32,0,test.png, 0.260189 s
seam-carving-omp-opt,5000,100,100,32,0,valve.png, 0.345219 s
seam-carving-omp-opt,5000,100,100,32,0,720x480.png, 0.401732 s
seam-carving-omp-opt,5000,100,100,32,0,7680x4320.png, 9.626115 s
seam-carving-omp-opt,5000,100,100,32,0,1920x1200.png, 1.200401 s
seam-carving-omp-opt,5000,100,100,32,0,1024x768.png, 0.639324 s
seam-carving-omp-opt,5000,100,100,32,0,3840x2160.png, 3.133489 s
seam-carving-omp-opt,5000,100,100,32,0,test.png, 0.317564 s
seam-carving-omp-opt,5000,100,500,32,0,valve.png, 0.478469 s
seam-carving-omp-opt,5000,100,500,32,0,720x480.png, 0.554783 s
seam-carving-omp-opt,5000,100,500,32,0,7680x4320.png, 10.712635 s
seam-carving-omp-opt,5000,100,500,32,0,1920x1200.png, 1.517715 s
seam-carving-omp-opt,5000,100,500,32,0,1024x768.png, 1.008515 s
seam-carving-omp-opt,5000,100,500,32,0,3840x2160.png, 4.250127 s
seam-carving-omp-opt,5000,100,500,32,0,test.png, 0.429503 s
seam-carving-omp-opt,5000,100,1000,32,0,valve.png, 0.479559 s
seam-carving-omp-opt,5000,100,1000,32,0,720x480.png, 0.553176 s
seam-carving-omp-opt,5000,100,1000,32,0,7680x4320.png, 12.837921 s
seam-carving-omp-opt,5000,100,1000,32,0,1920x1200.png, 1.651441 s
seam-carving-omp-opt,5000,100,1000,32,0,1024x768.png, 0.998561 s
seam-carving-omp-opt,5000,100,1000,32,0,3840x2160.png, 5.612394 s
seam-carving-omp-opt,5000,100,1000,32,0,test.png, 0.433771 s
seam-carving-omp-opt,5000,100,5000,32,0,valve.png, 0.482269 s
seam-carving-omp-opt,5000,100,5000,32,0,720x480.png, 0.560520 s
seam-carving-omp-opt,5000,100,5000,32,0,7680x4320.png, 22.951004 s
seam-carving-omp-opt,5000,100,5000,32,0,1920x1200.png, 1.667858 s
seam-carving-omp-opt,5000,100,5000,32,0,1024x768.png, 0.966702 s
seam-carving-omp-opt,5000,100,5000,32,0,3840x2160.png, 8.029697 s
seam-carving-omp-opt,5000,100,5000,32,0,test.png, 0.430856 s
seam-carving-omp-opt,5000,500,100,32,0,valve.png, 0.304112 s
seam-carving-omp-opt,5000,500,100,32,0,720x480.png, 0.352312 s
seam-carving-omp-opt,5000,500,100,32,0,7680x4320.png, 9.958720 s
