"Method","E_const","DP_const","R_const","Threads","Attempt","Image","Time"
seam-carving-omp-opt,10000000,1,700,16,0,1920x1200.png, 8.869198 s
seam-carving-omp-opt,10000000,1,700,16,0,1024x768.png, 3.179434 s
seam-carving-omp-opt,10000000,1,700,16,0,3840x2160.png, 34.131055 s
seam-carving-omp-opt,10000000,1,700,16,0,test.png, 2.807187 s
seam-carving-omp-opt,10000000,1,1000,16,0,valve.png, 1.119600 s
seam-carving-omp-opt,10000000,1,1000,16,0,720x480.png, 1.397777 s
seam-carving-omp-opt,10000000,1,1000,16,0,7680x4320.png, 56.452846 s
seam-carving-omp-opt,10000000,1,1000,16,0,1920x1200.png, 8.829168 s
seam-carving-omp-opt,10000000,1,1000,16,0,1024x768.png, 3.181400 s
seam-carving-omp-opt,10000000,1,1000,16,0,3840x2160.png, 34.475881 s
seam-carving-omp-opt,10000000,1,1000,16,0,test.png, 2.791226 s
seam-carving-omp-opt,10000000,1,5000,16,0,valve.png, 1.114465 s
seam-carving-omp-opt,10000000,1,5000,16,0,720x480.png, 1.409168 s
seam-carving-omp-opt,10000000,1,5000,16,0,7680x4320.png,
