"Method","E_const","DP_const","R_const","Threads","Attempt","Image","Time"
seam-carving-omp-opt,500,500,1000,16,0,7680x4320.png, 15.587776 s
seam-carving-omp-opt,500,500,1000,16,0,1920x1200.png, 1.268067 s
seam-carving-omp-opt,500,500,1000,16,0,1024x768.png, 0.675327 s
seam-carving-omp-opt,500,500,1000,16,0,3840x2160.png, 5.308069 s
seam-carving-omp-opt,500,500,5000,16,0,valve.png, 0.262047 s
seam-carving-omp-opt,500,500,5000,16,0,720x480.png, 0.323625 s
seam-carving-omp-opt,500,500,5000,16,0,7680x4320.png, 24.023505 s
seam-carving-omp-opt,500,500,5000,16,0,1920x1200.png, 1.267462 s
seam-carving-omp-opt,500,500,5000,16,0,1024x768.png, 0.689213 s
seam-carving-omp-opt,500,500,5000,16,0,3840x2160.png, 7.202141 s
seam-carving-omp-opt,500,1000,100,16,0,valve.png, 0.218208 s
seam-carving-omp-opt,500,1000,100,16,0,720x480.png, 0.256986 s
seam-carving-omp-opt,500,1000,100,16,0,7680x4320.png, 14.156331 s
seam-carving-omp-opt,500,1000,100,16,0,1920x1200.png, 1.009641 s
seam-carving-omp-opt,500,1000,100,16,0,1024x768.png, 0.430149 s
seam-carving-omp-opt,500,1000,100,16,0,3840x2160.png, 3.492893 s
seam-carving-omp-opt,500,1000,500,16,0,valve.png, 0.258399 s
seam-carving-omp-opt,500,1000,500,16,0,720x480.png, 0.317469 s
seam-carving-omp-opt,500,1000,500,16,0,7680x4320.png, 14.115378 s
seam-carving-omp-opt,500,1000,500,16,0,1920x1200.png, 1.201966 s
seam-carving-omp-opt,500,1000,500,16,0,1024x768.png, 0.675917 s
seam-carving-omp-opt,500,1000,500,16,0,3840x2160.png, 4.146432 s
seam-carving-omp-opt,500,1000,1000,16,0,valve.png, 0.258024 s
seam-carving-omp-opt,500,1000,1000,16,0,720x480.png, 0.319958 s
seam-carving-omp-opt,500,1000,1000,16,0,7680x4320.png, 15.558757 s
seam-carving-omp-opt,500,1000,1000,16,0,1920x1200.png, 1.320755 s
seam-carving-omp-opt,500,1000,1000,16,0,1024x768.png, 0.672743 s
seam-carving-omp-opt,500,1000,1000,16,0,3840x2160.png, 5.235465 s
seam-carving-omp-opt,500,1000,5000,16,0,valve.png, 0.256970 s
seam-carving-omp-opt,500,1000,5000,16,0,720x480.png, 0.324468 s
seam-carving-omp-opt,500,1000,5000,16,0,7680x4320.png, 24.028161 s
seam-carving-omp-opt,500,1000,5000,16,0,1920x1200.png, 1.366066 s
seam-carving-omp-opt,500,1000,5000,16,0,1024x768.png, 0.700817 s
seam-carving-omp-opt,500,1000,5000,16,0,3840x2160.png, 7.369884 s
seam-carving-omp-opt,500,5000,100,16,0,valve.png, 0.222135 s
seam-carving-omp-opt,500,5000,100,16,0,720x480.png, 0.264122 s
seam-carving-omp-opt,500,5000,100,16,0,7680x4320.png, 15.924057 s
seam-carving-omp-opt,500,5000,100,16,0,1920x1200.png, 1.072986 s
seam-carving-omp-opt,500,5000,100,16,0,1024x768.png, 0.480779 s
seam-carving-omp-opt,500,5000,100,16,0,3840x2160.png, 4.290443 s
seam-carving-omp-opt,500,5000,500,16,0,valve.png, 0.283103 s
seam-carving-omp-opt,500,5000,500,16,0,720x480.png, 0.346688 s
seam-carving-omp-opt,500,5000,500,16,0,7680x4320.png, 16.673288 s
seam-carving-omp-opt,500,5000,500,16,0,1920x1200.png, 1.196788 s
seam-carving-omp-opt,500,5000,500,16,0,1024x768.png, 0.667104 s
seam-carving-omp-opt,500,5000,500,16,0,3840x2160.png, 4.658439 s
seam-carving-omp-opt,500,5000,1000,16,0,valve.png, 0.257524 s
seam-carving-omp-opt,500,5000,1000,16,0,720x480.png, 0.327621 s
seam-carving-omp-opt,500,5000,1000,16,0,7680x4320.png, 17.257413 s
seam-carving-omp-opt,500,5000,1000,16,0,1920x1200.png, 1.317373 s
seam-carving-omp-opt,500,5000,1000,16,0,1024x768.png, 0.684050 s
seam-carving-omp-opt,500,5000,1000,16,0,3840x2160.png, 5.764557 s
seam-carving-omp-opt,500,5000,5000,16,0,valve.png, 0.264072 s
seam-carving-omp-opt,500,5000,5000,16,0,720x480.png, 0.337987 s
seam-carving-omp-opt,500,5000,5000,16,0,7680x4320.png, 26.068952 s
seam-carving-omp-opt,500,5000,5000,16,0,1920x1200.png, 1.315111 s
seam-carving-omp-opt,500,5000,5000,16,0,1024x768.png, 0.667530 s
seam-carving-omp-opt,500,5000,5000,16,0,3840x2160.png, 7.930489 s
seam-carving-omp-opt,1000,100,100,16,0,valve.png, 0.262686 s
seam-carving-omp-opt,1000,100,100,16,0,720x480.png, 0.317486 s
seam-carving-omp-opt,1000,100,100,16,0,7680x4320.png, 14.200572 s
seam-carving-omp-opt,1000,100,100,16,0,1920x1200.png, 1.068553 s
seam-carving-omp-opt,1000,100,100,16,0,1024x768.png, 0.537076 s
seam-carving-omp-opt,1000,100,100,16,0,3840x2160.png, 3.741201 s
seam-carving-omp-opt,1000,100,500,16,0,valve.png, 0.361524 s
seam-carving-omp-opt,1000,100,500,16,0,720x480.png, 0.430459 s
seam-carving-omp-opt,1000,100,500,16,0,7680x4320.png, 14.175428 s
seam-carving-omp-opt,1000,100,500,16,0,1920x1200.png, 1.278443 s
seam-carving-omp-opt,1000,100,500,16,0,1024x768.png, 0.817251 s
seam-carving-omp-opt,1000,100,500,16,0,3840x2160.png, 4.284881 s
seam-carving-omp-opt,1000,100,1000,16,0,valve.png, 0.362380 s
seam-carving-omp-opt,1000,100,1000,16,0,720x480.png, 0.437839 s
seam-carving-omp-opt,1000,100,1000,16,0,7680x4320.png, 15.563753 s
seam-carving-omp-opt,1000,100,1000,16,0,1920x1200.png, 1.421987 s
seam-carving-omp-opt,1000,100,1000,16,0,1024x768.png, 0.824477 s
seam-carving-omp-opt,1000,100,1000,16,0,3840x2160.png, 5.220389 s
seam-carving-omp-opt,1000,100,5000,16,0,valve.png, 0.354407 s
seam-carving-omp-opt,1000,100,5000,16,0,720x480.png, 0.424251 s
seam-carving-omp-opt,1000,100,5000,16,0,7680x4320.png, 23.935362 s
seam-carving-omp-opt,1000,100,5000,16,0,1920x1200.png, 1.413007 s
seam-carving-omp-opt,1000,100,5000,16,0,1024x768.png, 0.813392 s
seam-carving-omp-opt,1000,100,5000,16,0,3840x2160.png, 7.061783 s
seam-carving-omp-opt,1000,500,100,16,0,valve.png, 0.213246 s
seam-carving-omp-opt,1000,500,100,16,0,720x480.png, 0.254714 s
seam-carving-omp-opt,1000,500,100,16,0,7680x4320.png, 14.153923 s
seam-carving-omp-opt,1000,500,100,16,0,1920x1200.png, 0.899693 s
seam-carving-omp-opt,1000,500,100,16,0,1024x768.png, 0.425717 s
seam-carving-omp-opt,1000,500,100,16,0,3840x2160.png, 3.733567 s
seam-carving-omp-opt,1000,500,500,16,0,valve.png, 0.260235 s
seam-carving-omp-opt,1000,500,500,16,0,720x480.png, 0.315685 s
seam-carving-omp-opt,1000,500,500,16,0,7680x4320.png, 14.141982 s
seam-carving-omp-opt,1000,500,500,16,0,1920x1200.png, 1.096265 s
seam-carving-omp-opt,1000,500,500,16,0,1024x768.png, 0.685904 s
seam-carving-omp-opt,1000,500,500,16,0,3840x2160.png, 4.281826 s
seam-carving-omp-opt,1000,500,1000,16,0,valve.png, 0.255964 s
seam-carving-omp-opt,1000,500,1000,16,0,720x480.png, 0.324185 s
seam-carving-omp-opt,1000,500,1000,16,0,7680x4320.png, 15.671484 s
seam-carving-omp-opt,1000,500,1000,16,0,1920x1200.png, 1.285259 s
seam-carving-omp-opt,1000,500,1000,16,0,1024x768.png, 0.685430 s
seam-carving-omp-opt,1000,500,1000,16,0,3840x2160.png, 5.363285 s
seam-carving-omp-opt,1000,500,5000,16,0,valve.png, 0.263692 s
seam-carving-omp-opt,1000,500,5000,16,0,720x480.png, 0.324777 s
seam-carving-omp-opt,1000,500,5000,16,0,7680x4320.png, 24.087037 s
seam-carving-omp-opt,1000,500,5000,16,0,1920x1200.png, 1.280782 s
seam-carving-omp-opt,1000,500,5000,16,0,1024x768.png, 0.697159 s
seam-carving-omp-opt,1000,500,5000,16,0,3840x2160.png, 7.322333 s
seam-carving-omp-opt,1000,1000,100,16,0,valve.png, 0.219260 s
seam-carving-omp-opt,1000,1000,100,16,0,720x480.png, 0.251821 s
seam-carving-omp-opt,1000,1000,100,16,0,7680x4320.png, 14.201563 s
seam-carving-omp-opt,1000,1000,100,16,0,1920x1200.png, 0.995479 s
seam-carving-omp-opt,1000,1000,100,16,0,1024x768.png, 0.420025 s
seam-carving-omp-opt,1000,1000,100,16,0,3840x2160.png, 3.516481 s
seam-carving-omp-opt,1000,1000,500,16,0,valve.png, 0.269678 s
seam-carving-omp-opt,1000,1000,500,16,0,720x480.png, 0.320696 s
seam-carving-omp-opt,1000,1000,500,16,0,7680x4320.png, 14.016608 s
seam-carving-omp-opt,1000,1000,500,16,0,1920x1200.png, 1.197562 s
seam-carving-omp-opt,1000,1000,500,16,0,1024x768.png, 0.672665 s
seam-carving-omp-opt,1000,1000,500,16,0,3840x2160.png, 4.161694 s
seam-carving-omp-opt,1000,1000,1000,16,0,valve.png, 0.278142 s
seam-carving-omp-opt,1000,1000,1000,16,0,720x480.png, 0.317596 s
seam-carving-omp-opt,1000,1000,1000,16,0,7680x4320.png, 15.526534 s
seam-carving-omp-opt,1000,1000,1000,16,0,1920x1200.png, 1.317134 s
seam-carving-omp-opt,1000,1000,1000,16,0,1024x768.png, 0.672070 s
seam-carving-omp-opt,1000,1000,1000,16,0,3840x2160.png, 5.330936 s
seam-carving-omp-opt,1000,1000,5000,16,0,valve.png, 0.268509 s
seam-carving-omp-opt,1000,1000,5000,16,0,720x480.png, 0.320171 s
seam-carving-omp-opt,1000,1000,5000,16,0,7680x4320.png, 24.159183 s
seam-carving-omp-opt,1000,1000,5000,16,0,1920x1200.png, 1.323255 s
seam-carving-omp-opt,1000,1000,5000,16,0,1024x768.png, 0.680746 s
seam-carving-omp-opt,1000,1000,5000,16,0,3840x2160.png, 7.478291 s
seam-carving-omp-opt,1000,5000,100,16,0,valve.png, 0.215648 s
seam-carving-omp-opt,1000,5000,100,16,0,720x480.png, 0.255264 s
seam-carving-omp-opt,1000,5000,100,16,0,7680x4320.png, 15.823656 s
seam-carving-omp-opt,1000,5000,100,16,0,1920x1200.png, 0.997579 s
seam-carving-omp-opt,1000,5000,100,16,0,1024x768.png, 0.422193 s
seam-carving-omp-opt,1000,5000,100,16,0,3840x2160.png, 3.998504 s
seam-carving-omp-opt,1000,5000,500,16,0,valve.png, 0.265415 s
seam-carving-omp-opt,1000,5000,500,16,0,720x480.png, 0.324051 s
seam-carving-omp-opt,1000,5000,500,16,0,7680x4320.png, 15.816502 s
seam-carving-omp-opt,1000,5000,500,16,0,1920x1200.png, 1.195012 s
seam-carving-omp-opt,1000,5000,500,16,0,1024x768.png, 0.672149 s
seam-carving-omp-opt,1000,5000,500,16,0,3840x2160.png, 4.649103 s
seam-carving-omp-opt,1000,5000,1000,16,0,valve.png, 0.267263 s
seam-carving-omp-opt,1000,5000,1000,16,0,720x480.png, 0.326791 s
seam-carving-omp-opt,1000,5000,1000,16,0,7680x4320.png, 17.344651 s
seam-carving-omp-opt,1000,5000,1000,16,0,1920x1200.png, 1.319530 s
seam-carving-omp-opt,1000,5000,1000,16,0,1024x768.png, 0.671860 s
seam-carving-omp-opt,1000,5000,1000,16,0,3840x2160.png, 5.701214 s
seam-carving-omp-opt,1000,5000,5000,16,0,valve.png, 0.262416 s
seam-carving-omp-opt,1000,5000,5000,16,0,720x480.png, 0.318115 s
seam-carving-omp-opt,1000,5000,5000,16,0,7680x4320.png, 25.845172 s
seam-carving-omp-opt,1000,5000,5000,16,0,1920x1200.png, 1.319616 s
seam-carving-omp-opt,1000,5000,5000,16,0,1024x768.png, 0.669768 s
seam-carving-omp-opt,1000,5000,5000,16,0,3840x2160.png, 7.804202 s
seam-carving-omp-opt,5000,100,100,16,0,valve.png, 0.266414 s
seam-carving-omp-opt,5000,100,100,16,0,720x480.png, 0.325183 s
seam-carving-omp-opt,5000,100,100,16,0,7680x4320.png, 14.246378 s
seam-carving-omp-opt,5000,100,100,16,0,1920x1200.png, 1.112578 s
seam-carving-omp-opt,5000,100,100,16,0,1024x768.png, 0.563771 s
seam-carving-omp-opt,5000,100,100,16,0,3840x2160.png, 3.795250 s
seam-carving-omp-opt,5000,100,500,16,0,valve.png, 0.370849 s
seam-carving-omp-opt,5000,100,500,16,0,720x480.png, 0.440686 s
seam-carving-omp-opt,5000,100,500,16,0,7680x4320.png, 14.239354 s
seam-carving-omp-opt,5000,100,500,16,0,1920x1200.png, 1.320802 s
seam-carving-omp-opt,5000,100,500,16,0,1024x768.png, 0.849349 s
seam-carving-omp-opt,5000,100,500,16,0,3840x2160.png, 4.306953 s
seam-carving-omp-opt,5000,100,1000,16,0,valve.png, 0.370971 s
seam-carving-omp-opt,5000,100,1000,16,0,720x480.png, 0.445990 s
seam-carving-omp-opt,5000,100,1000,16,0,7680x4320.png, 15.722177 s
seam-carving-omp-opt,5000,100,1000,16,0,1920x1200.png, 1.499713 s
seam-carving-omp-opt,5000,100,1000,16,0,1024x768.png, 0.848839 s
seam-carving-omp-opt,5000,100,1000,16,0,3840x2160.png, 5.301211 s
seam-carving-omp-opt,5000,100,5000,16,0,valve.png, 0.390187 s
seam-carving-omp-opt,5000,100,5000,16,0,720x480.png, 0.443742 s
seam-carving-omp-opt,5000,100,5000,16,0,7680x4320.png, 24.198887 s
seam-carving-omp-opt,5000,100,5000,16,0,1920x1200.png, 1.452599 s
seam-carving-omp-opt,5000,100,5000,16,0,1024x768.png, 0.849422 s
seam-carving-omp-opt,5000,100,5000,16,0,3840x2160.png, 7.186325 s
seam-carving-omp-opt,5000,500,100,16,0,valve.png, 0.217902 s
seam-carving-omp-opt,5000,500,100,16,0,720x480.png, 0.252197 s
seam-carving-omp-opt,5000,500,100,16,0,7680x4320.png, 14.113065 s
seam-carving-omp-opt,5000,500,100,16,0,1920x1200.png, 0.894264 s
seam-carving-omp-opt,5000,500,100,16,0,1024x768.png, 0.419739 s
seam-carving-omp-opt,5000,500,100,16,0,3840x2160.png, 3.736296 s
seam-carving-omp-opt,5000,500,500,16,0,valve.png, 0.265863 s
seam-carving-omp-opt,5000,500,500,16,0,720x480.png, 0.325975 s
seam-carving-omp-opt,5000,500,500,16,0,7680x4320.png, 14.195752 s
seam-carving-omp-opt,5000,500,500,16,0,1920x1200.png, 1.078390 s
seam-carving-omp-opt,5000,500,500,16,0,1024x768.png, 0.674235 s
seam-carving-omp-opt,5000,500,500,16,0,3840x2160.png, 4.311146 s
seam-carving-omp-opt,5000,500,1000,16,0,valve.png, 0.275532 s
seam-carving-omp-opt,5000,500,1000,16,0,720x480.png, 0.324380 s
seam-carving-omp-opt,5000,500,1000,16,0,7680x4320.png, 15.573236 s
seam-carving-omp-opt,5000,500,1000,16,0,1920x1200.png, 1.247508 s
seam-carving-omp-opt,5000,500,1000,16,0,1024x768.png, 0.686251 s
seam-carving-omp-opt,5000,500,1000,16,0,3840x2160.png, 5.315375 s
seam-carving-omp-opt,5000,500,5000,16,0,valve.png, 0.267026 s
seam-carving-omp-opt,5000,500,5000,16,0,720x480.png, 0.333712 s
seam-carving-omp-opt,5000,500,5000,16,0,7680x4320.png, 23.955807 s
seam-carving-omp-opt,5000,500,5000,16,0,1920x1200.png, 1.252667 s
seam-carving-omp-opt,5000,500,5000,16,0,1024x768.png, 0.672775 s
seam-carving-omp-opt,5000,500,5000,16,0,3840x2160.png, 7.162015 s
seam-carving-omp-opt,5000,1000,100,16,0,valve.png, 0.211937 s
seam-carving-omp-opt,5000,1000,100,16,0,720x480.png, 0.253676 s
seam-carving-omp-opt,5000,1000,100,16,0,7680x4320.png, 14.051100 s
seam-carving-omp-opt,5000,1000,100,16,0,1920x1200.png, 0.989594 s
seam-carving-omp-opt,5000,1000,100,16,0,1024x768.png, 0.412364 s
seam-carving-omp-opt,5000,1000,100,16,0,3840x2160.png, 3.477263 s
seam-carving-omp-opt,5000,1000,500,16,0,valve.png, 0.257702 s
seam-carving-omp-opt,5000,1000,500,16,0,720x480.png, 0.318019 s
seam-carving-omp-opt,5000,1000,500,16,0,7680x4320.png, 14.007721 s
seam-carving-omp-opt,5000,1000,500,16,0,1920x1200.png, 1.186077 s
seam-carving-omp-opt,5000,1000,500,16,0,1024x768.png, 0.659938 s
seam-carving-omp-opt,5000,1000,500,16,0,3840x2160.png, 4.117617 s
seam-carving-omp-opt,5000,1000,1000,16,0,valve.png, 0.263338 s
seam-carving-omp-opt,5000,1000,1000,16,0,720x480.png, 0.320723 s
seam-carving-omp-opt,5000,1000,1000,16,0,7680x4320.png, 15.531297 s
seam-carving-omp-opt,5000,1000,1000,16,0,1920x1200.png, 1.311164 s
seam-carving-omp-opt,5000,1000,1000,16,0,1024x768.png, 0.662123 s
seam-carving-omp-opt,5000,1000,1000,16,0,3840x2160.png, 5.223437 s
seam-carving-omp-opt,5000,1000,5000,16,0,valve.png, 0.256123 s
seam-carving-omp-opt,5000,1000,5000,16,0,720x480.png, 0.320905 s
seam-carving-omp-opt,5000,1000,5000,16,0,7680x4320.png, 23.910321 s
seam-carving-omp-opt,5000,1000,5000,16,0,1920x1200.png, 1.312399 s
seam-carving-omp-opt,5000,1000,5000,16,0,1024x768.png, 0.681171 s
seam-carving-omp-opt,5000,1000,5000,16,0,3840x2160.png, 7.319822 s
seam-carving-omp-opt,5000,5000,100,16,0,valve.png, 0.217173 s
seam-carving-omp-opt,5000,5000,100,16,0,720x480.png, 0.260780 s
